"","பிரதான நகரங்களுக்கான வானிலை","","",""
"","","","",""
"","","","திகதி :","2024-01-26"
"","முன்னறிவித்தல்","","",""
"","","0C)","",""
"","வவப்பநிலை (","","சாரீரப்பதன் (%)",""
"நகரம்","","","","வானிலை"
"","உச்ச","குலறந்த","உச்ச 
குலறந்த",""
"","","","",""
"அனுராதபுரம்","31","21","90 
50","பிரதானமாக சீரான வானிலை"
"","","","",""
"மட்டக்களப்பு","29","23","90 
65","பிரதானமாக சீரான வானிலை"
"","","","",""
"வகாழும்பு","33","23","85 
40","பிரதானமாக சீரான வானிலை"
"","","","",""
"காைி","30","24","90 
65","பிரதானமாக சீரான வானிலை"
"","","","",""
"யாழ்ப்பாணம்","30","24","95 
55","பிரதானமாக சீரான வானிலை"
"","","","",""
"கண்டி","31","16","90 
45","பிரதானமாக சீரான வானிலை"
"","","","",""
"நுவவரைியா","23 
5","","80 
20","பிரதானமாக சீரான வானிலை"
"","","","",""
"இரத்தினபுரி","33","21","90 
50","பிரதானமாக சீரான வானிலை"
"","","","",""
"திருககாணமலை","30","23","85 
60","பிரதானமாக சீரான வானிலை"
"","","","",""
"மன்னார்","30","23","90 
60","பிரதானமாக சீரான வானிலை"
