"","பிரதான நகரங்களுக்கான வானிலை","",""
"","","",""
"","","திகதி :","2024-07-16"
"","முன்னறிவித்தல்","",""
"","வவப்பநிலை (0C)","சாரீரப்பதன் (%)",""
"நகரம்","","","வானிலை"
"","உச்ச  
குலறந்த","உச்ச 
குலறந்த",""
"","","",""
"அனுராதபுரம்","33 
26","90 
60","பிரதானமாக சீரான வானிலை"
"","","",""
"மட்டக்களப்பு","36 
27","80 
50","பிரதானமாக சீரான வானிலை"
"","","",""
"வகாழும்பு","31 
25","95 
75","அவ்வப்பபாது மலை பபய்யும்"
"","","",""
"காைி","30 
25","95 
80","அவ்வப்பபாது மலை பபய்யும்"
"","","",""
"யாழ்ப்பாணம்","32 
28","80 
70","சிறிதளவில் மலை பபய்யும்"
"","","",""
"கண்டி","29 
25","90 
70","அவ்வப்பபாது மலை பபய்யும்"
"","","",""
"நுவவரைியா","18 
15","95 
80","அவ்வப்பபாது மலை பபய்யும்"
"","","",""
"இரத்தினபுரி","31 
24","95 
75","அவ்வப்பபாது மலை பபய்யும்"
"","","",""
"திருககாணமலை","36 
28","80 
50","பிரதானமாக சீரான வானிலை"
"","","",""
"மன்னார்","31 
28","85 
75","பிரதானமாக சீரான வானிலை"
