"","பிரதான நகரங்களுக்கான வானிலை","",""
"","","",""
"","","திகதி :","2024-07-23"
"","முன்னறிவித்தல்","",""
"","வவப்பநிலை (0C)","சாரீரப்பதன் (%)",""
"நகரம்","","","வானிலை"
"","உச்ச  
குலறந்த","உச்ச 
குலறந்த",""
"","","",""
"அனுராதபுரம்","35 
26","90 
50","பிரதானமாக சீரான வானிலை"
"","","",""
"மட்டக்களப்பு","38 
27","80 
40","பிரதானமாக சீரான வானிலை"
"","","",""
"வகாழும்பு","30 
26","90 
65","அடிக்கடி மலை பபய்யும்"
"","","",""
"காைி","30 
26","95 
75","சிறிதளவில் மலை பபய்யும்"
"","","",""
"யாழ்ப்பாணம்","33 
27","80 
65","பிரதானமாக சீரான வானிலை"
"","","",""
"கண்டி","30 
21","95 
55","சிறிதளவில் மலை பபய்யும்"
"","","",""
"நுவவரைியா","20 
14","85 
60","சிறிதளவில் மலை பபய்யும்"
"","","",""
"இரத்தினபுரி","31 
23","95 
50","அடிக்கடி மலை பபய்யும்"
"","","",""
"திருககாணமலை","37 
27","80 
45","பிரதானமாக சீரான வானிலை"
"","","",""
"மன்னார்","32 
27","85 
75","பிரதானமாக சீரான வானிலை"
