"","பிரதான நகரங்களுக்கான வானிலை","",""
"","","",""
"","","திகதி :","2024-07-31"
"","முன்னறிவித்தல்","",""
"","வவப்பநிலை (0C)","சாரீரப்பதன் (%)",""
"நகரம்","","","வானிலை"
"","உச்ச  
குலறந்த","உச்ச 
குலறந்த",""
"","","",""
"அனுராதபுரம்","33 
26","85 
60","பிரதானமாக சீரான வானிலை"
"","","","பி.ப. 2.00 மணிக்குப் பின்னர் மலை அல்ைது இடியுடன்"
"","","",""
"மட்டக்களப்பு","37 
27","75 
40",""
"","","","கூடிய மலை பபய்யும் சாத்தியம்"
"","31 
26","95 
75",""
"வகாழும்பு","","","அவ்வப்பபாது மலை பபய்யும்"
"","","",""
"காைி","30 
28","95 
85","அவ்வப்பபாது மலை பபய்யும்"
"","","",""
"யாழ்ப்பாணம்","30 
28","75 
70","பிரதானமாக சீரான வானிலை"
"","","",""
"கண்டி","27 
22","95 
70","அவ்வப்பபாது மலை பபய்யும்"
"","","",""
"நுவவரைியா","15 
12","95 
85","அடிக்கடி மலை பபய்யும்"
"","","",""
"இரத்தினபுரி","30 
24","95 
70","அவ்வப்பபாது மலை பபய்யும்"
"","","",""
"திருககாணமலை","35 
27","90 
50","பிரதானமாக சீரான வானிலை"
"","","",""
"மன்னார்","30 
28","85 
70","பிரதானமாக சீரான வானிலை"
