"","","0C)","","",""
"","வவப்பநிலை (","","சாரீரப்பதன் (%)","",""
"நகரம்","","","","","வானிலை"
"","","குலறந்","","குலறந்",""
"","உச்ச","","உச்ச","",""
"","","த","","த",""
"","","","","",""
"அனுராதபுரம்","31","24","95","70","மழை அல்லது இடியுடன் கூடிய மழை பெய்யும்"
"","","","","",""
"மட்டக்களப்பு","30","25","95","70","மழை அல்லது இடியுடன் கூடிய மழை பெய்யும்"
"","","","","","ெி.ெ. 2.00 மணிக்குப் ெின்னர் மழை அல்லது இடியுடன் கூடிய"
"","","","","",""
"வகாழும்பு","32","24","95","65",""
"","","","","","மழை பெய்யும்"
"","","","","","ெி.ெ. 2.00 மணிக்குப் ெின்னர் மழை அல்லது இடியுடன் கூடிய"
"","","","","",""
"காைி","30","23","95","75",""
"","","","","","மழை பெய்யும்"
"","","","","","ெி.ெ. 2.00 மணிக்குப் ெின்னர் மழை அல்லது இடியுடன் கூடிய"
"","","","","",""
"யாழ்ப்பாணம்","30","25","95","65",""
"","","","","","மழை பெய்யும் சாத்தியம்"
"","","","","","ெி.ெ. 2.00 மணிக்குப் ெின்னர் மழை அல்லது இடியுடன் கூடிய"
"","","","","",""
"கண்டி","30","20","95","65",""
"","","","","","மழை பெய்யும்"
"","","","","","ெி.ெ. 2.00 மணிக்குப் ெின்னர் மழை அல்லது இடியுடன் கூடிய"
"","","","","",""
"நுவவரைியா","21","13","95","70",""
"","","","","","மழை பெய்யும்"
"","","","","","ெி.ெ. 2.00 மணிக்குப் ெின்னர் மழை அல்லது இடியுடன் கூடிய"
"","","","","",""
"இரத்தினபுரி","33","23","95","70",""
"","","","","","மழை பெய்யும்"
"","","","","",""
"திருககாணமலை","31","24","95","70","மழை அல்லது இடியுடன் கூடிய மழை பெய்யும்"
"","","","","",""
"மன்னார்","31","25","95","75","மழை அல்லது இடியுடன் கூடிய மழை பெய்யும்"
