"","பிரதான நகரங்களுக்கான வானிலை முன்னறிவித்தல்","","",""
"","","0C)","",""
"","வவப்பநிலை (","","சாரீரப்பதன் (%)",""
"நகரம்","","","","வானிலை"
"","உச்ச","குலறந்த","உச்ச 
குலறந்த",""
"","","","",""
"அனுராதபுரம்","29","24","95 
85","அவ்வப்ப ோது மழை ப ய்யும்"
"","","","",""
"மட்டக்களப்பு","28","24","95 
85","அவ்வப்ப ோது மழை ப ய்யும்"
"","","","",""
"வகாழும்பு","29","23","95 
70","மழை அல்லது இடியுடன் கூடிய மழை ப ய்யும்"
"","","","","அவ்வப்ப ோது மழை அல்லது இடியுடன் கூடிய"
"","","","",""
"காைி","29","24","95 
85",""
"","","","","மழை ப ய்யும்"
"","","","",""
"யாழ்ப்பாணம்","27","24","95 
80","அவ்வப்ப ோது மழை ப ய்யும்"
"","","","",""
"கண்டி","27","21","95 
80","மழை அல்லது இடியுடன் கூடிய மழை ப ய்யும்"
"","","","",""
"நுவவரைியா","18","14","95 
85","மழை அல்லது இடியுடன் கூடிய மழை ப ய்யும்"
"","","","",""
"இரத்தினபுரி","30","23","95 
80","மழை அல்லது இடியுடன் கூடிய மழை ப ய்யும்"
"","","","",""
"திருககாணமலை","28","24","95 
80","அவ்வப்ப ோது மழை ப ய்யும்"
"","","","",""
"மன்னார்","29","24","95 
80","அவ்வப்ப ோது மழை ப ய்யும்"
