"","பிரதான நகரங்களுக்கான வானிலை","",""
"","","",""
"","","திகதி :","2024-07-20"
"","முன்னறிவித்தல்","",""
"","வவப்பநிலை (0C)","சாரீரப்பதன் (%)",""
"நகரம்","","","வானிலை"
"","உச்ச  
குலறந்த","உச்ச 
குலறந்த",""
"","","",""
"அனுராதபுரம்","34 
26","90 
60","பிரதானமாக சீரான வானிலை"
"","","",""
"மட்டக்களப்பு","36 
27","80 
40","பிரதானமாக சீரான வானிலை"
"","","",""
"வகாழும்பு","32 
26","90 
75","அடிக்கடி சிறிதளவில் மலை பபய்யும்"
"","","",""
"காைி","31 
26","95 
80","அடிக்கடி மலை பபய்யும்"
"","","",""
"யாழ்ப்பாணம்","33 
28","80 
65","பிரதானமாக சீரான வானிலை"
"","","",""
"கண்டி","28 
24","85 
70","சிறிதளவில் மலை பபய்யும்"
"","","",""
"நுவவரைியா","17 
14","95 
85","சிறிதளவில் மலை பபய்யும்"
"","","",""
"இரத்தினபுரி","33 
25","90 
70","அடிக்கடி சிறிதளவில் மலை பபய்யும்"
"","","",""
"திருககாணமலை","35 
27","80 
55","பிரதானமாக சீரான வானிலை"
"","","",""
"மன்னார்","32 
28","85 
75","பிரதானமாக சீரான வானிலை"
